DBUID,db_name,area_sq_km,pop_total,pop_male,pop_female,pop_density_km2,density_tier,age_median,age_0_14,age_15_64,age_65_plus,pct_0_14,pct_65_plus,dependency_ratio,private_dwellings,occupied_dwellings,occupancy_rate,avg_household_size,apt_5plus,median_household_income,pct_low_income_lico,median_after_tax_income,avg_total_income
35202156004,35202156004,0.0364,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157000,4.8,5,130000
35202156005,35202156005,0.036,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157000,4.8,5,130000
35202157001,35202157001,0.0139,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,3.2,0,94000
35202157002,35202157002,0.0296,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,3.2,0,94000
35202183004,35202183004,0.0416,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,4,15,86000
35202157009,35202157009,0.2177,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,3.2,0,94000
35202157011,35202157011,0.009,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,3.2,0,94000
35202157017,35202157017,0.0401,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,3.2,0,94000
35202157020,35202157020,0.0591,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,3.2,0,94000
35202157022,35202157022,0.0116,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,3.2,0,94000
35202159041,35202159041,0.0881,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,7,10,91000
35202157025,35202157025,0.0238,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,3.2,0,94000
35202158003,35202158003,0.0871,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180000,4.8,0,144000
35202159004,35202159004,0.0195,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,7,10,91000
35202159015,35202159015,0.0029,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,7,10,91000
35202159030,35202159030,0.0026,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,7,10,91000
35202159031,35202159031,0.3415,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,7,10,91000
35202159034,35202159034,0.0143,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,7,10,91000
35202159035,35202159035,0.0027,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,7,10,91000
35202159036,35202159036,0.0107,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,7,10,91000
35202159039,35202159039,0.0075,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,7,10,91000
35202159042,35202159042,0.0166,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,7,10,91000
35202160001,35202160001,0.0214,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,4,5,79500
35202160007,35202160007,0.0221,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,4,5,79500
35202159040,35202159040,4.0731,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,7,10,91000
35202161007,35202161007,0.0223,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,7.6,10,93000
35202161001,35202161001,0.0874,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,7.6,10,93000
35202161002,35202161002,0.0247,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,7.6,10,93000
35202161003,35202161003,0.0217,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,7.6,10,93000
35202161004,35202161004,0.0222,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,7.6,10,93000
35202161008,35202161008,0.037,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000,7.6,10,93000
35202162001,35202162001,0.0668,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77000,6.6,5,69500
35202162003,35202162003,0.0299,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77000,6.6,5,69500
35202162006,35202162006,0.0223,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77000,6.6,5,69500
35202163001,35202163001,0.0288,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,7.4,5,65000
35202163002,35202163002,0.0644,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,7.4,5,65000
35202163003,35202163003,0.0127,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,7.4,5,65000
35202163004,35202163004,0.0241,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71000,7.4,5,65000
35202174003,35202174003,0.0188,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,4.5,0,84000
35202164001,35202164001,0.0277,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,5.8,10,85000
35202164003,35202164003,0.0255,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,5.8,10,85000
35202164004,35202164004,0.0304,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,5.8,10,85000
35202164005,35202164005,0.0254,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,5.8,10,85000
35202165001,35202165001,0.2749,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,5,0,81000
35202166003,35202166003,0.0486,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73000,6,10,67500
35202166004,35202166004,0.0306,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73000,6,10,67500
35202166005,35202166005,0.0303,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73000,6,10,67500
35202167001,35202167001,0.2333,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,7.2,10,80000
35202167002,35202167002,0.0247,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,7.2,10,80000
35202167003,35202167003,0.0271,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,7.2,10,80000
35202167004,35202167004,0.0361,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,7.2,10,80000
35202168001,35202168001,0.0194,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67000,10.4,0,60000
35202271006,35202271006,0.0262,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198000,4.5,0,158000
35202168002,35202168002,0.0608,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67000,10.4,0,60000
35202169001,35202169001,0.046,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73000,9.6,5,65000
35202169002,35202169002,0.0233,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73000,9.6,5,65000
35202170001,35202170001,0.0151,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,4.4,10,78000
35202170002,35202170002,0.0283,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,4.4,10,78000
35202171001,35202171001,0.0604,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78000,8.5,5,70000
35202172001,35202172001,0.0245,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70000,6.8,15,66000
35202272001,35202272001,0.0202,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202000,3.6,5,162000
35202172002,35202172002,0.044,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70000,6.8,15,66000
35202172003,35202172003,0.0283,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70000,6.8,15,66000
35202172005,35202172005,0.0135,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70000,6.8,15,66000
35202175001,35202175001,0.0406,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101000,4,10,87000
35202175002,35202175002,0.018,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101000,4,10,87000
35202175004,35202175004,0.0202,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101000,4,10,87000
35202176003,35202176003,0.0308,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,2.8,0,92000
35202183005,35202183005,0.0306,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,4,15,86000
35202173001,35202173001,0.3174,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74000,7,15,66000
35202174001,35202174001,0.0389,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,4.5,0,84000
35202174002,35202174002,0.019,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,4.5,0,84000
35202177001,35202177001,0.0885,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,5.2,0,84000
35202177002,35202177002,0.0231,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,5.2,0,84000
35202177003,35202177003,0.0222,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,5.2,0,84000
35202177004,35202177004,0.0217,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,5.2,0,84000
35202177005,35202177005,0.0185,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98000,5.2,0,84000
35202178001,35202178001,0.0717,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74000,8.2,30,66000
35202178002,35202178002,0.0203,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74000,8.2,30,66000
35202178003,35202178003,0.0501,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74000,8.2,30,66000
35202180001,35202180001,0.0716,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71500,5.6,15,66000
35202181002,35202181002,0.0328,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66000,6.6,20,58400
35202181004,35202181004,0.0789,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66000,6.6,20,58400
35202183003,35202183003,0.0388,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,4,15,86000
35202272003,35202272003,0.0203,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202000,3.6,5,162000
35202183006,35202183006,0.0711,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,4,15,86000
35202184001,35202184001,0.0415,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73500,8.4,15,65000
35202184002,35202184002,0.041,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73500,8.4,15,65000
35202184003,35202184003,0.0431,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73500,8.4,15,65000
35202185001,35202185001,0.0391,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35202186001,35202186001,0.069,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122000,2,5,105000
35202186002,35202186002,0.0377,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122000,2,5,105000
35202186003,35202186003,0.0093,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122000,2,5,105000
35202186005,35202186005,0.0022,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122000,2,5,105000
35202186006,35202186006,0.0198,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122000,2,5,105000
35202187001,35202187001,0.4314,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116000,4.8,5,97000
35202188001,35202188001,0.0162,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,5,5,81000
35202188002,35202188002,0.0197,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,5,5,81000
35202188003,35202188003,0.0259,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,5,5,81000
35202188004,35202188004,0.0223,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,5,5,81000
35202189001,35202189001,0.0367,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000,6.4,15,78500
35202189002,35202189002,0.0164,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000,6.4,15,78500
35202189003,35202189003,0.0264,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000,6.4,15,78500
35202210008,35202210008,0.1433,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35202211001,35202211001,0.0157,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107000,4.5,0,92000
35202211002,35202211002,0.0132,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107000,4.5,0,92000
35202211004,35202211004,0.0089,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107000,4.5,0,92000
35202212001,35202212001,0.056,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83000,3.6,10,74000
35202218001,35202218001,0.1659,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,9.2,0,82000
35202218002,35202218002,0.0223,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,9.2,0,82000
35202218004,35202218004,0.0094,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,9.2,0,82000
35202222001,35202222001,0.0568,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,6.4,10,76000
35202223001,35202223001,0.0368,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,7.8,10,86000
35202223002,35202223002,0.037,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,7.8,10,86000
35202224001,35202224001,0.0359,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,8,0,85000
35202225001,35202225001,0.0386,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58800,11.6,15,54400
35202226002,35202226002,0.0184,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,8.5,10,79500
35202226003,35202226003,0.0197,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,8.5,10,79500
35202227001,35202227001,0.0186,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51600,8.8,25,46400
35202227004,35202227004,0.0099,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51600,8.8,25,46400
35202228001,35202228001,0.0167,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123000,4.4,10,103000
35202228002,35202228002,0.009,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123000,4.4,10,103000
35202228003,35202228003,0.0316,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123000,4.4,10,103000
35202228004,35202228004,0.0096,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123000,4.4,10,103000
35202228005,35202228005,0.0098,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123000,4.4,10,103000
35202228006,35202228006,0.0139,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123000,4.4,10,103000
35202229001,35202229001,0.0186,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,4.8,10,84000
35202231002,35202231002,0.0151,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67500,11.2,15,60800
35202232001,35202232001,0.0111,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70500,6.8,10,66000
35202232002,35202232002,0.019,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70500,6.8,10,66000
35202232003,35202232003,0.0382,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70500,6.8,10,66000
35202233002,35202233002,0.0253,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,6.8,10,89000
35202234001,35202234001,0.0062,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,6,10,78500
35202234003,35202234003,0.051,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,6,10,78500
35202234004,35202234004,0.0204,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88000,6,10,78500
35202235001,35202235001,0.0148,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72000,5.2,5,66500
35202235002,35202235002,0.0167,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72000,5.2,5,66500
35202236001,35202236001,0.0422,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58000,12.4,5,52000
35202237002,35202237002,0.0191,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72000,12,20,62800
35202237003,35202237003,0.0205,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72000,12,20,62800
35202237004,35202237004,0.0103,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72000,12,20,62800
35202238002,35202238002,0.0217,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89000,9.2,0,75500
35202239001,35202239001,0.0222,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72000,7.6,10,62800
35202239002,35202239002,0.0225,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72000,7.6,10,62800
35202239003,35202239003,0.0233,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72000,7.6,10,62800
35202240001,35202240001,0.0206,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,4.8,5,87000
35202240003,35202240003,0.0196,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95000,4.8,5,87000
35202241004,35202241004,0.0206,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28000,14,45,28000
35202242004,35202242004,0.0532,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37600,8.5,30,35200
35202243001,35202243001,0.0114,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84000,8.4,10,75000
35202243002,35202243002,0.0138,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84000,8.4,10,75000
35202243004,35202243004,0.0205,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84000,8.4,10,75000
35202244001,35202244001,0.0322,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93000,6,5,82000
35202244002,35202244002,0.0236,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93000,6,5,82000
35202245001,35202245001,0.0263,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74500,7.4,10,67000
35202245002,35202245002,0.0361,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74500,7.4,10,67000
35202248003,35202248003,0.0139,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000,7.6,15,74500
35202248004,35202248004,0.0116,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000,7.6,15,74500
35202248005,35202248005,0.0143,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86000,7.6,15,74500
35202251001,35202251001,0.042,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70500,6.8,5,64000
35202252001,35202252001,0.0287,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77500,5,5,68500
35202254001,35202254001,0.0151,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318000,2.8,0,228000
35202256001,35202256001,0.0212,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196000,1.6,0,160000
35202254002,35202254002,0.0365,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318000,2.8,0,228000
35202254003,35202254003,0.0154,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318000,2.8,0,228000
35202254005,35202254005,0.0138,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318000,2.8,0,228000
35202254007,35202254007,0.0011,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318000,2.8,0,228000
35202254008,35202254008,0.0269,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318000,2.8,0,228000
35202255001,35202255001,0.0205,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129000,5.2,0,111000
35202255002,35202255002,0.0188,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129000,5.2,0,111000
35202255003,35202255003,0.0156,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129000,5.2,0,111000
35202255004,35202255004,0.0173,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129000,5.2,0,111000
35202258001,35202258001,0.0231,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111000,7.8,10,93000
35202258002,35202258002,0.0232,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111000,7.8,10,93000
